/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_38_452.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_38_452.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_38_452.jpg,0,0,0,2.537807E-05
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_38_521.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_38_521.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_38_521.jpg,0,0,0,5.262685E-06
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_38_604.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_38_604.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_38_604.jpg,0,0,0,1.08441E-05
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_38_671.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_38_671.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_38_671.jpg,0,0,0,1.709896E-05
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_38_761.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_38_761.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_38_761.jpg,0,0,0,7.254632E-06
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_38_850.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_38_850.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_38_850.jpg,0,0,0,5.164291E-06
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_38_937.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_38_937.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_38_937.jpg,0,0,0,2.019136E-05
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_39_024.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_39_024.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_39_024.jpg,0,0,0,1.118563E-05
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_39_113.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_39_113.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_39_113.jpg,0,0,0,1.383871E-05
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_39_200.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_39_200.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_39_200.jpg,0,0,0,1.457062E-05
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_39_268.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_39_268.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_39_268.jpg,0,0,0,2.046471E-05
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_39_356.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_39_356.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_39_356.jpg,0,0,0,8.766396E-07
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_39_444.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_39_444.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_39_444.jpg,0,0,0,6.22286E-06
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_39_531.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_39_531.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_39_531.jpg,0,0,0,8.184362E-06
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_39_632.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_39_632.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_39_632.jpg,0,0.1012799,0,0.06921524
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_39_720.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_39_720.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_39_720.jpg,0,0.342669,0,0.2276866
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_39_811.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_39_811.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_39_811.jpg,0,0.5994058,0,0.8021669
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_39_875.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_39_875.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_39_875.jpg,0,0.8042997,0,1.300641
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_39_962.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_39_962.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_39_962.jpg,0,1,0,2.19761
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_40_041.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_40_041.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_40_041.jpg,0,1,0,3.360022
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_40_110.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_40_110.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_40_110.jpg,-0.1,1,0,4.064864
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_40_199.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_40_199.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_40_199.jpg,-0.35,1,0,5.212471
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_40_266.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_40_266.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_40_266.jpg,-0.5000001,0.7990178,0,5.799932
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_40_332.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_40_332.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_40_332.jpg,0,0.7427497,0,6.245346
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_40_419.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_40_419.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_40_419.jpg,0,1,0,7.262002
/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/center_2019_06_20_10_17_40_487.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/left_2019_06_20_10_17_40_487.jpg,/Users/jianshuwang/Desktop/CarND-Behavioral-Cloning-P3/IMG/right_2019_06_20_10_17_40_487.jpg,0,1,0,7.943476
